,TransactionAmount,ip_transactions_per_day,ips_per_acc,location_freq,Channel_Branch,Channel_Online,TransactionType_Debit,is_proxy
24,-0.5209316983317309,-0.1642645095836249,1.282351234197446,-0.028446402356390392,0.0,1.0,1.0,0.0
25,-0.9938868722436672,-0.1642645095836249,0.3949500495407011,0.5983725688651194,0.0,1.0,0.0,0.0
26,-0.1735725887125261,-0.1642645095836249,-0.04875054278767131,0.7550773116704967,0.0,0.0,1.0,0.0
27,-0.8814122734785179,-0.1642645095836249,-0.4924511351160437,-0.6552653735779002,1.0,0.0,1.0,0.0
28,-0.5829074976513031,-0.1642645095836249,0.3949500495407011,-0.6552653735779002,0.0,1.0,1.0,0.0
29,-0.82711064720902,-0.1642645095836249,-1.3798523197727885,0.5983725688651194,1.0,0.0,1.0,0.0
30,-0.9225581745193173,-0.1642645095836249,0.3949500495407011,0.7550773116704967,0.0,1.0,0.0,0.0
31,-0.8170040353796812,-0.1642645095836249,0.3949500495407011,-1.28208434479941,0.0,0.0,1.0,0.0
32,0.33867846237992383,-0.1642645095836249,-0.9361517274444162,-0.18515114516176784,0.0,0.0,1.0,0.0
33,1.9878034353190734,6.087742279417393,-0.04875054278767131,1.5386010256973839,0.0,1.0,1.0,0.0
34,-0.1450342576825629,-0.1642645095836249,-0.4924511351160437,-0.3418558879671453,1.0,0.0,0.0,0.0
35,-0.5921233572516154,-0.1642645095836249,1.7260518265258185,0.2849630832543645,1.0,0.0,1.0,0.0
36,-0.7518763435574001,-0.1642645095836249,-0.9361517274444162,-0.6552653735779002,1.0,0.0,1.0,0.0
37,1.204866485705928,-0.1642645095836249,2.613453011182563,-0.028446402356390392,0.0,0.0,1.0,0.0
38,1.7051609011087532,-0.1642645095836249,0.3949500495407011,0.2849630832543645,0.0,0.0,1.0,0.0
39,0.1303109601899639,-0.1642645095836249,-0.04875054278767131,1.3818962828920065,0.0,1.0,1.0,0.0
40,0.10578101419061983,-0.1642645095836249,-1.3798523197727885,-0.028446402356390392,0.0,0.0,1.0,0.0
41,-0.9029958851818515,-0.1642645095836249,2.169752418854191,1.2251915400866291,0.0,1.0,1.0,0.0
42,-0.19244968402766394,-0.1642645095836249,-0.04875054278767131,1.3818962828920065,0.0,1.0,0.0,0.0
43,-0.8300227218039142,-0.1642645095836249,-2.2672535044295334,1.2251915400866291,0.0,0.0,1.0,0.0
44,0.023009576293391343,-0.1642645095836249,0.3949500495407011,-1.28208434479941,1.0,0.0,1.0,0.0
45,0.47167462211379824,-0.1642645095836249,-0.04875054278767131,0.12825834044898704,1.0,0.0,1.0,0.0
46,-0.4560095647161482,-0.1642645095836249,-0.04875054278767131,-1.28208434479941,1.0,0.0,1.0,0.0
47,0.7285196013834677,-0.1642645095836249,1.282351234197446,1.3818962828920065,0.0,1.0,1.0,0.0
48,1.128193274607419,-0.1642645095836249,-0.9361517274444162,0.4416678260597419,0.0,1.0,1.0,0.0
49,-0.9441417862226509,-0.1642645095836249,-0.04875054278767131,-0.968674859188655,0.0,1.0,0.0,0.0
50,0.43765473890521056,-0.1642645095836249,-0.4924511351160437,0.2849630832543645,0.0,1.0,0.0,0.0
51,0.43498248221813124,-0.1642645095836249,-0.04875054278767131,0.9117820544758742,0.0,1.0,1.0,0.0
52,-0.7268667617424263,-0.1642645095836249,-1.3798523197727885,-0.6552653735779002,1.0,0.0,1.0,0.0
53,-0.4388454544568306,-0.1642645095836249,-0.4924511351160437,-0.028446402356390392,1.0,0.0,1.0,0.0
54,-0.6610881355989335,-0.1642645095836249,-1.3798523197727885,0.9117820544758742,0.0,0.0,1.0,0.0
55,0.06631383850452403,-0.1642645095836249,-0.04875054278767131,0.2849630832543645,1.0,0.0,1.0,0.0
56,-0.8121391578211521,-0.1642645095836249,-0.4924511351160437,-0.8119701163832775,1.0,0.0,0.0,0.0
57,-0.017245572518381578,-0.1642645095836249,2.169752418854191,-1.5954938304101647,1.0,0.0,0.0,0.0
58,0.3046585791713361,-0.1642645095836249,-0.4924511351160437,-0.18515114516176784,1.0,0.0,1.0,0.0
59,-0.6355989179683301,-0.1642645095836249,1.282351234197446,0.2849630832543645,1.0,0.0,1.0,0.0
60,0.9281851394898614,-0.1642645095836249,0.8386506418690736,-0.18515114516176784,0.0,0.0,1.0,0.0
61,-0.11512553860794346,-0.1642645095836249,0.3949500495407011,-1.5954938304101647,1.0,0.0,1.0,0.0
62,0.17830880145404376,-0.1642645095836249,0.3949500495407011,-0.6552653735779002,0.0,1.0,1.0,0.0
63,1.0408310367605926,-0.1642645095836249,-0.4924511351160437,1.2251915400866291,1.0,0.0,0.0,0.0
64,-0.9997795408356885,-0.1642645095836249,0.3949500495407011,1.3818962828920065,0.0,1.0,1.0,0.0
65,-0.3297968258033214,-0.1642645095836249,1.282351234197446,-0.6552653735779002,1.0,0.0,0.0,0.0
66,0.002830612335830326,-0.1642645095836249,-0.4924511351160437,-0.18515114516176784,1.0,0.0,1.0,0.0
67,0.765588597991415,-0.1642645095836249,2.613453011182563,-2.8491317728531844,1.0,0.0,1.0,0.0
68,-0.6177496136866844,-0.1642645095836249,-1.3798523197727885,-0.028446402356390392,0.0,1.0,0.0,0.0
69,-0.3716279208664489,-0.1642645095836249,-1.3798523197727885,-0.18515114516176784,1.0,0.0,0.0,0.0
70,-0.5620090799702975,-0.1642645095836249,-0.04875054278767131,0.2849630832543645,0.0,0.0,1.0,0.0
71,-0.5289142086918527,-0.1642645095836249,0.3949500495407011,-1.5954938304101647,0.0,1.0,1.0,0.0
72,-0.9346861087145238,-0.1642645095836249,-0.04875054278767131,0.2849630832543645,0.0,0.0,1.0,0.0
73,-0.2181444598649658,-0.1642645095836249,0.8386506418690736,0.12825834044898704,0.0,1.0,0.0,0.0
74,3.134475631685065,-0.1642645095836249,1.282351234197446,-0.18515114516176784,1.0,0.0,1.0,0.0
75,-0.2243112060659182,-0.1642645095836249,-0.4924511351160437,0.9117820544758742,0.0,0.0,1.0,0.0
76,-0.4623818691237991,-0.1642645095836249,-0.4924511351160437,0.2849630832543645,0.0,1.0,1.0,0.0
77,-0.7059683440614207,-0.1642645095836249,-0.9361517274444162,-0.6552653735779002,1.0,0.0,1.0,0.0
78,-0.6074374436506471,-0.1642645095836249,0.8386506418690736,0.7550773116704967,1.0,0.0,1.0,0.0
79,-0.4225720964265394,-0.1642645095836249,1.282351234197446,0.2849630832543645,0.0,1.0,1.0,0.0
80,-0.3901624191704226,-0.1642645095836249,-2.2672535044295334,0.4416678260597419,0.0,0.0,1.0,0.0
81,0.16374842847957272,-0.1642645095836249,-0.4924511351160437,-0.6552653735779002,0.0,1.0,0.0,0.0
82,2.1410813381138585,-0.1642645095836249,-0.04875054278767131,0.5983725688651194,0.0,0.0,1.0,0.0
83,-0.12910349666343562,-0.1642645095836249,-0.04875054278767131,0.4416678260597419,0.0,1.0,1.0,0.0
84,-0.48951555240798983,-0.1642645095836249,0.3949500495407011,-0.028446402356390392,0.0,1.0,1.0,0.0
85,3.571903495539292,-0.1642645095836249,-0.4924511351160437,-0.028446402356390392,0.0,1.0,0.0,0.0
86,-0.9354055624379682,-0.1642645095836249,-0.04875054278767131,0.2849630832543645,1.0,0.0,1.0,0.0
87,0.9266434529396235,-0.1642645095836249,1.282351234197446,-1.7521985732155423,0.0,0.0,1.0,0.0
88,-0.9866238156069899,-0.1642645095836249,0.8386506418690736,-0.028446402356390392,0.0,1.0,0.0,0.0
89,0.3267218266902993,-0.1642645095836249,-0.9361517274444162,0.2849630832543645,0.0,1.0,1.0,0.0
90,1.4366333637583906,-0.1642645095836249,-0.04875054278767131,-0.6552653735779002,0.0,1.0,0.0,0.0
91,-0.2526439788891831,-0.1642645095836249,0.3949500495407011,0.2849630832543645,0.0,0.0,1.0,0.0
92,-0.229313122428913,-0.1642645095836249,-0.04875054278767131,0.5983725688651194,1.0,0.0,1.0,0.0
93,0.49514251737853404,-0.1642645095836249,1.282351234197446,1.5386010256973839,0.0,1.0,1.0,0.0
94,1.1873597784354462,-0.1642645095836249,0.3949500495407011,-0.028446402356390392,0.0,0.0,1.0,0.0
95,0.723175088009309,-0.1642645095836249,0.3949500495407011,0.2849630832543645,1.0,0.0,0.0,0.0
96,1.9220933285778141,-0.1642645095836249,-0.9361517274444162,-0.3418558879671453,1.0,0.0,0.0,0.0
97,-0.932664786348656,-0.1642645095836249,0.3949500495407011,-1.28208434479941,0.0,0.0,1.0,0.0
98,-0.5138056804995192,-0.1642645095836249,1.282351234197446,1.3818962828920065,1.0,0.0,1.0,0.0
99,-0.6254923061389914,-0.1642645095836249,-0.4924511351160437,-0.028446402356390392,1.0,0.0,1.0,0.0
100,0.2938667733196694,-0.1642645095836249,1.282351234197446,1.6953057685027615,1.0,0.0,1.0,0.0
101,-0.6819522935788226,-0.1642645095836249,-1.3798523197727885,-2.0656080588262973,0.0,1.0,0.0,0.0
102,-0.7343696362869184,-0.1642645095836249,-0.4924511351160437,1.6953057685027615,1.0,0.0,0.0,0.0
103,-0.34750909128050156,-0.1642645095836249,0.8386506418690736,-0.6552653735779002,1.0,0.0,1.0,0.0
104,-0.5743768320733188,-0.1642645095836249,0.3949500495407011,-0.6552653735779002,0.0,0.0,1.0,0.0
105,0.0318828388825395,-0.1642645095836249,0.3949500495407011,0.12825834044898704,0.0,1.0,1.0,0.0
106,-0.6256293449434569,-0.1642645095836249,0.8386506418690736,0.2849630832543645,0.0,1.0,1.0,0.0
107,1.572507338386043,-0.1642645095836249,0.3949500495407011,-0.968674859188655,1.0,0.0,1.0,0.0
108,0.7063193150600389,-0.1642645095836249,-0.04875054278767131,1.5386010256973839,0.0,1.0,1.0,0.0
109,-0.529530883311948,-0.1642645095836249,-0.4924511351160437,-0.028446402356390392,0.0,0.0,1.0,0.0
110,2.561345091708768,-0.1642645095836249,-0.9361517274444162,-0.8119701163832775,0.0,0.0,1.0,0.0
111,-0.1783346871677061,-0.1642645095836249,-0.4924511351160437,-0.18515114516176784,0.0,0.0,1.0,0.0
112,-0.14808337108192265,-0.1642645095836249,0.8386506418690736,-1.5954938304101647,0.0,1.0,0.0,0.0
113,-0.28721201731563323,-0.1642645095836249,-1.823552912101161,-1.5954938304101647,0.0,0.0,0.0,0.0
114,0.10369117242251924,-0.1642645095836249,-0.9361517274444162,0.12825834044898704,0.0,1.0,1.0,0.0
115,-1.010982463100752,-0.1642645095836249,-0.9361517274444162,-0.028446402356390392,0.0,1.0,1.0,0.0
116,0.00851772272115303,-0.1642645095836249,-0.04875054278767131,-0.028446402356390392,0.0,1.0,0.0,0.0
117,-0.8243356114185914,-0.1642645095836249,0.8386506418690736,1.3818962828920065,0.0,0.0,0.0,0.0
118,0.37704932763029453,-0.1642645095836249,-0.04875054278767131,0.2849630832543645,0.0,1.0,1.0,0.0
119,-0.6227172703485628,-0.1642645095836249,0.8386506418690736,0.12825834044898704,1.0,0.0,1.0,0.0
120,-0.8360181694992846,6.087742279417393,-0.04875054278767131,0.5983725688651194,0.0,0.0,1.0,0.0
121,-0.8025464415085594,-0.1642645095836249,0.8386506418690736,0.5983725688651194,0.0,1.0,0.0,0.0
122,0.06946573100723312,-0.1642645095836249,-0.04875054278767131,0.5983725688651194,0.0,1.0,1.0,0.0
123,0.11667559914563566,-0.1642645095836249,-0.9361517274444162,-2.692427030047807,0.0,1.0,1.0,0.0
124,-1.0022804990171859,-0.1642645095836249,-1.3798523197727885,-1.7521985732155423,0.0,0.0,1.0,0.0
125,-0.2845397606285538,-0.1642645095836249,0.8386506418690736,0.5983725688651194,0.0,1.0,0.0,0.0
126,1.0319577741714443,-0.1642645095836249,-0.9361517274444162,1.2251915400866291,1.0,0.0,1.0,0.0
127,1.8626527471408554,-0.1642645095836249,0.8386506418690736,1.2251915400866291,0.0,1.0,1.0,0.0
128,-0.8888466286207773,-0.1642645095836249,0.3949500495407011,0.2849630832543645,0.0,1.0,1.0,0.0
129,2.5320187875531275,-0.1642645095836249,-0.4924511351160437,-0.028446402356390392,1.0,0.0,1.0,0.0
130,-0.5922603960560809,-0.1642645095836249,-0.04875054278767131,1.3818962828920065,1.0,0.0,1.0,0.0
131,0.016637271885740434,-0.1642645095836249,0.3949500495407011,-0.028446402356390392,1.0,0.0,0.0,0.0
132,-0.30680856635421544,-0.1642645095836249,-0.04875054278767131,-1.28208434479941,0.0,1.0,1.0,0.0
133,-0.9997795408356885,-0.1642645095836249,0.8386506418690736,1.5386010256973839,1.0,0.0,0.0,0.0
134,0.2868777942919232,-0.1642645095836249,-0.04875054278767131,-2.8491317728531844,0.0,0.0,1.0,0.0
135,-0.9641837113757462,-0.1642645095836249,1.282351234197446,-0.6552653735779002,0.0,0.0,1.0,0.0
136,0.6457481634862393,-0.1642645095836249,0.8386506418690736,1.3818962828920065,0.0,1.0,1.0,0.0
137,0.13291469747481047,-0.1642645095836249,0.8386506418690736,-0.028446402356390392,1.0,0.0,1.0,0.0
138,2.3976179800734805,-0.1642645095836249,-0.04875054278767131,0.2849630832543645,0.0,1.0,1.0,0.0
139,-0.21591757929239963,-0.1642645095836249,0.3949500495407011,0.12825834044898704,0.0,1.0,1.0,0.0
140,-0.9989915677100112,-0.1642645095836249,0.8386506418690736,0.12825834044898704,0.0,1.0,1.0,0.0
141,2.577447151233477,-0.1642645095836249,0.3949500495407011,0.5983725688651194,0.0,0.0,1.0,0.0
142,-0.2413725372218867,-0.1642645095836249,-1.823552912101161,1.3818962828920065,0.0,0.0,1.0,0.0
143,-0.218761134485061,-0.1642645095836249,-0.04875054278767131,1.3818962828920065,0.0,1.0,0.0,0.0
144,-0.6323442463622719,-0.1642645095836249,0.3949500495407011,0.12825834044898704,1.0,0.0,0.0,0.0
145,-0.8624666587611474,-0.1642645095836249,0.3949500495407011,1.5386010256973839,0.0,0.0,1.0,0.0
146,2.315257658589649,-0.1642645095836249,0.3949500495407011,-0.968674859188655,1.0,0.0,1.0,0.0
147,0.7446559206092934,-0.1642645095836249,-0.9361517274444162,-0.18515114516176784,0.0,1.0,1.0,0.0
148,0.4039431930066706,-0.1642645095836249,-1.3798523197727885,0.5983725688651194,0.0,0.0,1.0,0.0
149,-0.10906157151034028,-0.1642645095836249,1.282351234197446,1.2251915400866291,0.0,1.0,1.0,0.0
150,-0.7817850626320194,-0.1642645095836249,-0.9361517274444162,-0.6552653735779002,0.0,1.0,1.0,0.0
151,0.12106084088853528,-0.1642645095836249,1.282351234197446,-2.8491317728531844,1.0,0.0,0.0,0.0
152,-0.10172999547143019,-0.1642645095836249,-0.04875054278767131,-0.028446402356390392,0.0,1.0,1.0,0.0
153,0.6798365660970597,-0.1642645095836249,1.282351234197446,-0.3418558879671453,1.0,0.0,1.0,0.0
154,0.2695081258259072,-0.1642645095836249,1.282351234197446,1.2251915400866291,0.0,0.0,1.0,0.0
155,-0.7351233497114793,-0.1642645095836249,-0.9361517274444162,0.2849630832543645,0.0,1.0,0.0,0.0
156,-0.7000414157682832,-0.1642645095836249,-1.3798523197727885,-0.18515114516176784,0.0,1.0,0.0,0.0
157,1.7327742202085739,-0.1642645095836249,0.3949500495407011,0.5983725688651194,1.0,0.0,0.0,0.0
158,-0.8970346971875974,-0.1642645095836249,1.282351234197446,1.3818962828920065,1.0,0.0,1.0,0.0
159,-0.9218044610947563,-0.1642645095836249,-0.4924511351160437,-1.7521985732155423,0.0,1.0,1.0,0.0
160,-0.5415217787026888,-0.1642645095836249,-0.04875054278767131,-1.28208434479941,0.0,1.0,0.0,0.0
161,0.034178238857338526,-0.1642645095836249,-0.4924511351160437,0.5983725688651194,1.0,0.0,1.0,0.0
162,-0.8117623011088716,-0.1642645095836249,2.169752418854191,1.2251915400866291,1.0,0.0,0.0,0.0
163,-0.7630792658224637,-0.1642645095836249,-1.3798523197727885,-0.6552653735779002,1.0,0.0,1.0,0.0
164,-0.6153856943096526,-0.1642645095836249,-0.9361517274444162,0.2849630832543645,1.0,0.0,1.0,0.0
165,-0.22503065978936268,-0.1642645095836249,0.8386506418690736,0.5983725688651194,0.0,0.0,1.0,0.0
166,-0.587155700589737,-0.1642645095836249,0.3949500495407011,-1.28208434479941,1.0,0.0,1.0,0.0
167,0.7149527597413723,-0.1642645095836249,0.8386506418690736,0.12825834044898704,0.0,1.0,0.0,0.0
168,0.023146615097857023,-0.1642645095836249,2.613453011182563,0.5983725688651194,1.0,0.0,1.0,0.0
169,-0.05393771241404857,-0.1642645095836249,0.3949500495407011,0.5983725688651194,0.0,0.0,1.0,0.0
170,1.645446242062864,-0.1642645095836249,-1.3798523197727885,0.5983725688651194,1.0,0.0,1.0,0.0
171,-0.6112402704745679,-0.1642645095836249,-0.9361517274444162,1.5386010256973839,1.0,0.0,1.0,0.0
172,-0.4124997442983171,-0.1642645095836249,0.3949500495407011,0.12825834044898704,0.0,1.0,1.0,0.0
173,-0.12578030565514467,-0.1642645095836249,0.3949500495407011,0.4416678260597419,1.0,0.0,1.0,0.0
174,-0.4389482335601798,-0.1642645095836249,-0.04875054278767131,0.12825834044898704,0.0,1.0,1.0,0.0
175,-0.7686635971044372,-0.1642645095836249,1.282351234197446,-2.692427030047807,1.0,0.0,1.0,0.0
176,3.6485081872355676,-0.1642645095836249,2.613453011182563,-2.0656080588262973,0.0,0.0,1.0,0.0
177,1.6957737430028592,-0.1642645095836249,-0.9361517274444162,-1.28208434479941,0.0,0.0,1.0,0.0
178,-0.20738691371441537,-0.1642645095836249,-0.4924511351160437,-0.6552653735779002,0.0,1.0,1.0,0.0
179,-0.9024819896651054,-0.1642645095836249,0.3949500495407011,1.2251915400866291,0.0,1.0,0.0,0.0
180,1.5165269867618414,-0.1642645095836249,-0.4924511351160437,1.2251915400866291,0.0,1.0,1.0,0.0
181,0.5342670960534657,-0.1642645095836249,-0.04875054278767131,-2.8491317728531844,0.0,0.0,1.0,0.0
182,0.009853851064692875,-0.1642645095836249,2.169752418854191,0.12825834044898704,1.0,0.0,1.0,0.0
183,-0.6395045238956,-0.1642645095836249,-0.04875054278767131,-0.6552653735779002,1.0,0.0,0.0,0.0
184,-0.328563476563131,-0.1642645095836249,-2.2672535044295334,-0.6552653735779002,0.0,0.0,1.0,0.0
185,0.34813413988805086,-0.1642645095836249,-1.823552912101161,-2.692427030047807,0.0,0.0,1.0,0.0
186,2.5499023515358896,-0.1642645095836249,-0.9361517274444162,0.12825834044898704,0.0,1.0,1.0,0.0
187,1.1400471311936944,-0.1642645095836249,0.3949500495407011,0.2849630832543645,0.0,0.0,1.0,0.0
188,-0.9820672753585085,-0.1642645095836249,-0.9361517274444162,1.2251915400866291,0.0,0.0,0.0,0.0
189,-0.279880441276723,-0.1642645095836249,-0.9361517274444162,1.5386010256973839,0.0,0.0,1.0,0.0
190,3.8540663939339828,-0.1642645095836249,0.8386506418690736,-1.7521985732155423,1.0,0.0,1.0,0.0
191,-0.24401053420784963,-0.1642645095836249,-0.9361517274444162,-1.28208434479941,1.0,0.0,0.0,0.0
192,0.5046324545877774,-0.1642645095836249,1.282351234197446,-0.6552653735779002,1.0,0.0,0.0,0.0
193,-0.05832295415694819,-0.1642645095836249,-0.9361517274444162,-0.6552653735779002,0.0,1.0,0.0,0.0
194,0.6541760499608744,-0.1642645095836249,1.282351234197446,0.12825834044898704,1.0,0.0,1.0,0.0
195,-1.00824168701144,-0.1642645095836249,2.613453011182563,1.5386010256973839,1.0,0.0,0.0,0.0
196,-0.3364432078199036,-0.1642645095836249,-0.04875054278767131,0.12825834044898704,1.0,0.0,1.0,0.0
197,-0.9497946369068572,-0.1642645095836249,-0.4924511351160437,1.2251915400866291,1.0,0.0,1.0,0.0
198,-0.6302201448930549,-0.1642645095836249,-0.4924511351160437,0.5983725688651194,0.0,1.0,1.0,0.0
199,0.6698327333710703,-0.1642645095836249,0.8386506418690736,0.12825834044898704,1.0,0.0,1.0,0.0
200,0.03363008363947619,-0.1642645095836249,-0.9361517274444162,1.5386010256973839,0.0,0.0,1.0,0.0
201,-0.9812450425317147,-0.1642645095836249,0.3949500495407011,0.2849630832543645,0.0,1.0,1.0,0.0
202,0.05559055205509008,-0.1642645095836249,0.3949500495407011,1.2251915400866291,1.0,0.0,1.0,0.0
203,-0.8448229126862,-0.1642645095836249,-0.04875054278767131,0.2849630832543645,1.0,0.0,1.0,0.0
204,-0.5365541220408105,-0.1642645095836249,0.3949500495407011,0.5983725688651194,1.0,0.0,1.0,0.0
205,-0.03273095742299544,-0.1642645095836249,1.282351234197446,0.4416678260597419,0.0,0.0,1.0,0.0
206,1.723112984493748,-0.1642645095836249,-0.4924511351160437,1.3818962828920065,0.0,0.0,1.0,0.0
207,0.6438981396259537,-0.1642645095836249,0.3949500495407011,0.5983725688651194,0.0,0.0,1.0,0.0
208,0.7658969353014627,-0.1642645095836249,1.282351234197446,0.2849630832543645,0.0,0.0,1.0,0.0
209,0.08289553384486295,-0.1642645095836249,1.282351234197446,-0.028446402356390392,0.0,0.0,0.0,0.0
210,0.025133677762608313,6.087742279417393,-0.4924511351160437,-2.692427030047807,0.0,0.0,1.0,0.0
211,0.4607457774576659,-0.1642645095836249,-0.9361517274444162,-2.0656080588262973,0.0,0.0,1.0,0.0
212,1.358761063120808,-0.1642645095836249,-0.04875054278767131,-0.6552653735779002,0.0,0.0,1.0,0.0
213,-0.6191885211335733,-0.1642645095836249,-0.04875054278767131,-1.28208434479941,0.0,0.0,1.0,0.0
214,0.3056521105037119,-0.1642645095836249,1.282351234197446,0.5983725688651194,0.0,1.0,0.0,0.0
215,-0.7630107464202309,-0.1642645095836249,-0.9361517274444162,0.2849630832543645,0.0,0.0,1.0,0.0
216,-0.34887947932515767,-0.1642645095836249,-1.3798523197727885,1.2251915400866291,1.0,0.0,1.0,0.0
217,-0.5580692143419113,-0.1642645095836249,-0.04875054278767131,1.6953057685027615,0.0,0.0,1.0,0.0
218,2.030388243806762,-0.1642645095836249,0.8386506418690736,-0.6552653735779002,0.0,1.0,0.0,0.0
219,0.21815283385241985,-0.1642645095836249,-0.4924511351160437,0.9117820544758742,0.0,0.0,1.0,0.0
220,-0.5688267604924616,-0.1642645095836249,-1.3798523197727885,1.3818962828920065,1.0,0.0,1.0,0.0
221,0.6437953605226043,-0.1642645095836249,-1.3798523197727885,-0.6552653735779002,0.0,1.0,0.0,0.0
222,0.8574388566844903,-0.1642645095836249,1.282351234197446,-0.8119701163832775,0.0,0.0,1.0,0.0
223,0.547148743673233,-0.1642645095836249,-0.9361517274444162,-0.6552653735779002,0.0,1.0,1.0,0.0
224,0.7148157209369068,-0.1642645095836249,-1.823552912101161,0.12825834044898704,0.0,0.0,1.0,0.0
225,0.6474954082431758,-0.1642645095836249,-0.9361517274444162,-0.18515114516176784,1.0,0.0,1.0,0.0
226,-0.4587846005065768,-0.1642645095836249,-1.3798523197727885,-0.028446402356390392,1.0,0.0,1.0,0.0
227,0.9731681270556978,-0.1642645095836249,-1.3798523197727885,0.2849630832543645,0.0,0.0,1.0,0.0
228,-0.8413626828734434,-0.1642645095836249,-0.4924511351160437,0.2849630832543645,0.0,0.0,1.0,1.0
229,1.1396360147802975,-0.1642645095836249,1.282351234197446,0.2849630832543645,0.0,0.0,1.0,0.0
230,0.7747701978906111,-0.1642645095836249,-0.04875054278767131,1.3818962828920065,0.0,0.0,1.0,0.0
231,1.3978171223935068,-0.1642645095836249,0.3949500495407011,-0.6552653735779002,1.0,0.0,1.0,0.0
232,-0.2743988890980987,-0.1642645095836249,-0.9361517274444162,0.4416678260597419,1.0,0.0,0.0,0.0
233,-0.7061396425670027,-0.1642645095836249,1.282351234197446,1.6953057685027615,0.0,0.0,1.0,0.0
234,-1.0015610452937413,-0.1642645095836249,0.3949500495407011,-0.028446402356390392,0.0,0.0,1.0,0.0
235,-0.83444222324793,-0.1642645095836249,0.3949500495407011,-0.6552653735779002,0.0,0.0,0.0,0.0
236,1.5044675719688676,-0.1642645095836249,1.282351234197446,0.5983725688651194,1.0,0.0,1.0,0.0
237,0.24432724550535148,-0.1642645095836249,2.169752418854191,-0.6552653735779002,1.0,0.0,1.0,0.0
238,-0.9062848164890261,-0.1642645095836249,0.3949500495407011,1.6953057685027615,0.0,1.0,0.0,0.0
239,-0.7917203759557762,-0.1642645095836249,-0.04875054278767131,-1.28208434479941,0.0,1.0,0.0,0.0
240,-0.4128766010105975,-0.1642645095836249,0.3949500495407011,-0.6552653735779002,0.0,1.0,1.0,0.0
241,0.996773061124899,-0.1642645095836249,-0.4924511351160437,-2.692427030047807,1.0,0.0,1.0,0.0
242,-0.4251415740102696,-0.1642645095836249,2.613453011182563,-0.6552653735779002,0.0,0.0,1.0,0.0
243,-0.7511911495350722,-0.1642645095836249,-0.4924511351160437,0.5983725688651194,0.0,1.0,0.0,0.0
244,-0.8802474436405602,-0.1642645095836249,1.282351234197446,-1.28208434479941,1.0,0.0,1.0,0.0
245,-0.6864745741261877,-0.1642645095836249,-0.9361517274444162,0.2849630832543645,1.0,0.0,0.0,0.0
246,-0.9028245866762695,-0.1642645095836249,-1.3798523197727885,1.2251915400866291,1.0,0.0,1.0,0.0
